smiles,MW,LogP,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53
O=C(O)c1cc(Cl)cc(Cl)c1,191.013,2.6916,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)c1ccc(Cl)c(Cl)c1,191.01299999999998,2.6916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,287.16700000000003,3.826200000000002,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0
CC1(C)C(=O)N(Cl)C(=O)N1Cl,197.02100000000002,1.3368,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCOC(=O)COCCC(C)C,186.25099999999998,1.7783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
CC[C@H](C)COC(=O)/C=C/c1ccc(/N=C/c2ccc(OC)cc2)cc1,351.4460000000001,5.048300000000005,0.0,0.0,,,1.0,0.0,0.0,,1.0,0.0,,0.0
O=Cc1cccc(Oc2ccccc2)c1,198.221,3.291400000000001,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C=O)=Cc1ccccc1,146.189,2.2888,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2oc(=O)ccc2c1,160.172,2.10142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
CCCC[Sn](CCCC)(CCCC)OC(=O)c1ccccc1,411.17400000000015,6.189200000000007,0.0,,,,,,1.0,1.0,,1.0,1.0,
CCOC(=S)SSC(=S)OCC,242.412,3.010600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCCCCC[N+](C)(CCCCCCCCCC)CCC[Si](OC)(OC)OC,474.86700000000036,7.9826000000000095,0.0,,0.0,,0.0,,,,,,,
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,371.524,5.9961000000000055,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,,,
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21,416.58300000000025,4.852300000000005,1.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,,1.0
N[C@H]1C(O)O[C@H](CO)[C@H](O)[C@@H]1O,179.17200000000003,-3.2549999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC[C@H]1CC[C@H](NCc2cc3c(cc2OC)[C@H]2C[C@H]2C(=O)N3C)[C@H](c2ccccc2)N1,419.5690000000001,4.136600000000003,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,1.0
NC(=O)Oc1ccc(Cc2ccccc2)cc1,227.26300000000003,2.7349000000000014,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,,1.0,0.0
CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)[O-])cc1,433.46200000000016,0.9185999999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,381.4410000000001,6.190400000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
Oc1cn2c(n1)Nc1ccc(Cl)c(Cl)c1C2,256.092,3.000800000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)c1cccc(S(=O)(=O)[O-])c1,575.6310000000004,2.664500000000001,1.0,1.0,,,1.0,0.0,0.0,,,,0.0,0.0
COc1ccc(C(=O)/C(Br)=C\C(=O)O)cc1,285.09299999999996,2.2413,0.0,,0.0,,,,1.0,,1.0,,0.0,1.0
CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,734.0529999999993,10.611799999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)COc2ccc(OC)cc2)[C@@H]1OC,578.6620000000005,3.919100000000003,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(Cc1ccccc1)Cc1ccccc1,211.30799999999996,3.3186000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
O=C(NNCNNC(=O)c1ccncc1)c1ccncc1,286.295,-0.39689999999999914,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
O=C([O-])[C@H](CC(=O)N1C[C@H]2CCCC[C@H]2C1)Cc1ccccc1.O=C([O-])[C@H](CC(=O)N1C[C@H]2CCCC[C@H]2C1)Cc1ccccc1,628.8100000000003,3.267800000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])O)C(O)C(=O)NCCC(=O)NCCS,764.517,-3.5612999999999926,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0
Clc1cc(Cl)c(Cl)cc1Cl,215.894,4.3002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCCOC(=O)CCC,186.29499999999996,3.3001000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOP(=S)(OCC)OP(=S)(OCC)OCC,322.3250000000001,3.5980000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,398.62800000000027,6.8462000000000085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC(O)OCCCOC,148.202,0.7679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(C)c1n[nH]c(=S)n(N)c1=O,200.267,0.31219000000000013,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[N+]([O-])c1cc(C2CCCCC2)c(O)c([N+](=O)[O-])c1,266.25299999999993,3.256300000000002,0.0,,0.0,,,0.0,,,0.0,,1.0,0.0
O=[N+]([O-])c1cccc([N+](=O)[O-])c1,168.10799999999998,1.503,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
O=[N+]([O-])c1ccccc1[N+](=O)[O-],168.10799999999995,1.503,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,514.6290000000004,7.2644200000000065,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0
Cc1ccc(O)cc1C,122.16699999999999,2.0090399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc(C)c1O,122.16699999999999,2.00904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,224.26,0.9609999999999999,,,,,,,,0.0,,0.0,,
O=C(O)c1c(O)c(-c2ccccc2)nc2ccccc12,265.26800000000003,3.305600000000001,,,,,,,,0.0,,0.0,,
COc1ccc([C@@H]2Sc3ccccc3NC(=O)[C@@H]2O)cc1,301.367,2.8415999999999997,,,,,,,,0.0,,0.0,,
CN1C2CCC(C)(C)C1CC(OC(=O)C(O)(c1cccs1)c1cccs1)C2,405.5850000000001,4.2401000000000035,,,,,,,,0.0,,0.0,,
CCc1cccc2c(CCO)c[nH]c12,189.25799999999998,2.2650999999999994,,,,,,,,0.0,,0.0,,
CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1,295.42600000000004,3.903500000000003,,,,,,,,0.0,,0.0,,
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)Cl,290.533,4.335820000000001,,,,,,,,0.0,,0.0,,
CCC(C(=O)OCCN1CCOC(c2ccccc2)C1C)c1ccccc1,367.48900000000003,4.185400000000004,,,,,,,,0.0,,0.0,,
CC(C)(C)c1ccc(C(=O)CCCCl)cc1,238.75799999999995,4.185800000000004,,,,,,,,0.0,,0.0,,
CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,324.4020000000001,2.2098000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)Nc1ccc(O)cc1,151.165,1.3505999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(N)=O,59.068,-0.5084000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=O,44.053,0.2052,0.0,,,1.0,,,,,0.0,,1.0,
COC(=O)/C=C\C(=O)OC,144.12599999999998,-0.11140000000000017,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,351.0160000000001,5.258100000000002,0.0,,1.0,,,,,,0.0,1.0,1.0,1.0
Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)c(F)c3)nc2C)ccc1OCC(=O)O,471.4970000000002,6.340540000000006,0.0,0.0,,,0.0,0.0,1.0,,0.0,,,
CC#N,41.053,0.52988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC,511.52100000000047,5.292300000000005,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0
c1ccc(CCCc2ccncc2)cc1,197.28100000000003,3.2569000000000017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0
CC(=O)Nc1ccc(C)cc1C,163.21999999999997,2.2618400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](c3ccccc3)S(=O)(=O)[O-])C(=O)N2[C@H]1C(=O)[O-],412.4450000000002,-1.430099999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4ccc(n4)c(-c4cccc(O)c4)c4ccc2[nH]4)CC3)c1,680.7640000000001,9.760799999999996,0.0,,1.0,,,0.0,0.0,,0.0,,,
N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,612.6400000000004,-3.8767999999999985,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,0.0
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,304.47400000000005,4.349200000000005,1.0,1.0,,,1.0,1.0,0.0,,0.0,,,0.0
CCOC(=O)CC(C(C)=O)C(C)=O,186.20699999999997,0.7338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)OCCO)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,574.8430000000004,8.355760000000007,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,
CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,281.44300000000004,4.985200000000004,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0
Cc1cccc(N)n1,108.14400000000002,0.9722199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(C)C(=O)OCC(C)(C)COC(=O)C(=C)C,240.29899999999992,2.2512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,440.9500000000002,4.627600000000004,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,460.5230000000004,1.9732999999999998,1.0,1.0,,,,0.0,0.0,,,,0.0,0.0
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O,516.5560000000003,-1.574999999999993,,,,,,,,0.0,,0.0,,
CN(N=O)c1ccc([N+](=O)[O-])cc1,181.15099999999998,1.7124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
COc1cc(C(=O)OC(COCCC(C)C)CN2CCOCC2)cc(OC)c1OC,425.5220000000003,2.6327000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)Oc3ccccc3NC2=O)cc1,417.4170000000001,3.8119000000000023,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,1.0
COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,357.353,3.5591000000000026,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,286.44400000000013,3.848900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,383.4960000000001,1.4098999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(COc1ccccc1)NN,166.224,0.9172000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1,844.45,6.164220000000006,0.0,,1.0,,1.0,1.0,,,0.0,,,0.0
CCOP(=O)(CC)Oc1ccc([N+](=O)[O-])cc1,259.198,3.2231000000000023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,
CC(C)(O)c1ccc(C(C)(C)O)cc1,194.274,2.1414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,315.587,5.290800000000001,0.0,0.0,1.0,,,0.0,,1.0,0.0,0.0,1.0,1.0
C1C[C@H]2[C@@H]3CC[C@H](C3)[C@H]2C1,136.238,2.832600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(c1ccccc1)c1ccc(O)c(C(C)(C)c2ccccc2)c1,330.47099999999995,6.044000000000007,0.0,,0.0,,,,,,0.0,,1.0,
C=C[Si](OC)(OC)OC,148.23399999999998,0.5896999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCCCCCCCCCCCCC(=O)[O-].OCC[NH+](CCO)CCO,433.6740000000002,1.8460000000000014,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,,0.0
CN(C)CCN(C)CCN(C)C,173.304,0.04140000000000099,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Oc1ccc(Cl)c(Cl)c1,163.00300000000001,2.6990000000000007,0.0,0.0,,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0
Oc1c(Cl)cccc1Cl,163.003,2.699,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccccc1C=O,120.15099999999998,1.80752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Oc1cc(Cl)cc(Cl)c1,163.003,2.699,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,
Oc1cccc(Cl)c1Cl,163.003,2.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Clc1cccc(Cl)c1,147.004,2.993400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1cc(Cl)ccc1Cl,163.003,2.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CCCCSCCCC,146.29899999999998,3.3198000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],309.36600000000004,4.252800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,326.509,5.049400000000005,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,
c1cc2c(c(NC3=NCCN3)c1)CCCC2,215.29999999999995,1.9365,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
NS(=O)(=O)c1cc2c(cc1Cl)NC(Cc1ccccc1)NS2(=O)=O,387.87000000000006,1.2600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O,311.341,2.2241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,425.92000000000013,3.353200000000002,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
Clc1ccccc1-c1nc(-c2ccncc2)no1,257.68,3.4520000000000017,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,293.32200000000006,4.025800000000003,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0
CC[C@]12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)[C@@H]32,294.3980000000001,3.774600000000003,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,1.0
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,311.85300000000007,4.1574000000000035,0.0,,0.0,,,0.0,,1.0,0.0,,,0.0
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,305.4470000000001,4.1822000000000035,0.0,,0.0,,,0.0,,0.0,0.0,,,
O=C(O)Cc1c[nH]c2ccccc12,175.187,1.795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=Cc1ccc(F)cc1,124.11399999999998,1.6382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)Cc1ccc(C(C)C(=O)O)cc1,206.28499999999997,3.073200000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Oc1cccc2cccnc12,145.16099999999997,1.9403999999999995,0.0,0.0,0.0,,0.0,,,1.0,0.0,1.0,0.0,1.0
c1ccc2[nH]ccc2c1,117.15099999999997,2.1678999999999995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,373.63599999999997,5.7691000000000034,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,403.5260000000002,4.064700000000003,0.0,0.0,,,,0.0,,,0.0,0.0,,0.0
CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,341.4330000000001,0.5567000000000012,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
OCCO,62.068000000000005,-1.0290000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCc1ccccc1,106.16799999999996,2.2490000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(CCl)c1ccccc1,168.66700000000003,3.203000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
CCN(N=O)C(N)=O,117.10799999999999,0.06840000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOC(=O)C1OC1(C)c1ccccc1,206.24099999999999,1.8637,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,196.155,-3.4931000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=S1(=O)OCCO1,124.11699999999999,-0.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,293.754,3.1243000000000016,0.0,0.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0
CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,873.0900000000003,5.377400000000007,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1OC,624.5920000000001,-0.853599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,294.4789999999999,5.972900000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0
CC1OC1C1CCC2(C)OC2C1,168.236,1.7312999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COS(C)(=O)=O,110.13399999999999,-0.40759999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(C)C(=O)OC,100.11699999999998,0.7355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O,267.24,2.6786200000000004,0.0,,1.0,,1.0,0.0,,1.0,0.0,0.0,1.0,
CN(N=O)C(=N)N[N+](=O)[O-],147.094,-0.6843299999999999,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0
NCc1ccccc1,107.15599999999996,1.1453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[N+]([O-])c1ccc(O)cc1,139.10999999999999,1.3003999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CN(C)c1ccc(C=O)cc1,149.19299999999998,1.5651,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0
CCN(CC)CCO,117.192,0.32050000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc([N+](=O)[O-])c1,137.138,1.90322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(N(C)C)cc1,135.21,2.06102,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[N+]([O-])[O-].[NH4+],80.043,0.13709999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1=C(C(=O)OCCN(Cc2ccccc2)c2ccccc2)C(c2cccc([N+](=O)[O-])c2)C(P2(=O)OCC(C)(C)CO2)=C(C)N1,631.6659999999999,7.3032000000000075,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0
c1ccsc1,84.14299999999999,1.7480999999999998,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,308.42100000000005,3.722800000000003,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,323.4180000000001,1.6298199999999994,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C,527.6430000000003,3.518500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1,449.53300000000036,1.734419999999999,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CC(C)[C@H]1CC[C@@H](C)CC1=O,154.253,2.6477000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)CS,92.119,0.0008000000000000229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1CCC=CO1,114.14399999999999,1.283,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
CC(CO)(CO)C(=O)O,134.131,-0.9381000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCCOCCOCCOCCOCCO,238.27999999999994,-0.9625999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)c1cccnc1,137.138,0.8681999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
